HOLE:	1244D
LEG:	204
TOP:	0.0180
BOTTOM:	380.1036
DEPTH_LSF	BDAV	BMAV	BSAV	RING	RBIT
m	ohmm	ohmm	ohmm	ohmm	ohmm		
347.2462	1.2953	1.2845	1.2562	1.3247	1.2827
347.2766	1.2910	1.2826	1.2512	1.3194	1.2830
347.3071	1.2867	1.3269	1.2680	1.3664	1.2800
347.3376	1.2785	1.3710	1.2981	1.3924	1.2813
347.3681	1.2702	1.3809	1.3587	1.3969	1.2830
347.3986	1.3033	1.3899	1.3151	1.3953	1.2836
347.4290	1.3360	1.3928	1.2820	1.3945	1.2867
347.4595	1.3402	1.3148	1.2767	1.3942	1.2881
347.4900	1.3022	1.2930	1.2572	1.3938	1.2882
347.5205	1.2571	1.3106	1.2455	1.3925	1.2885
347.5510	1.3035	1.3297	1.2826	1.3847	1.2902
347.5814	1.3687	1.3533	1.2789	1.3860	1.2913
347.6119	1.3308	1.3525	1.2743	1.4075	1.2918
347.6424	1.2894	1.3473	1.2880	1.4195	1.2920
347.6729	1.3027	1.3734	1.3021	1.4117	1.2934
347.7034	1.3098	1.3932	1.2788	1.4078	1.2957
347.7338	1.3162	1.4104	1.2883	1.3763	1.2962
347.7643	1.3241	1.4011	1.2876	1.3206	1.2960
347.7948	1.1799	1.3918	1.2232	1.2721	1.2968
347.8253	1.0781	1.2876	1.1206	1.3001	1.2992
347.8558	1.1401	1.1980	1.0485	1.3352	1.3035
347.8862	1.1979	1.1702	1.0437	1.3487	1.3048
347.9167	1.2545	1.2861	1.0846	1.3456	1.3032
347.9472	1.2786	1.2655	1.1421	1.3378	1.3019
347.9777	1.3036	1.2450	1.1285	1.3253	1.3032
348.0082	1.2593	1.2176	1.0646	1.3219	1.3070
348.0386	1.2470	1.1820	1.0209	1.3287	1.3114
348.0691	1.3014	1.2146	1.0986	1.3431	1.3091
348.0996	1.4725	1.2382	1.0836	1.3507	1.3093
348.1301	1.4738	1.2297	1.0809	1.3558	1.3088
348.1606	1.4457	1.2593	1.1368	1.3627	1.3071
348.1910	1.4232	1.2888	1.1704	1.3729	1.3078
348.2215	1.4094	1.3277	1.2000	1.3874	1.3084
348.2520	1.5153	1.3344	1.2332	1.4117	1.3078
348.2825	1.5891	1.3188	1.2518	1.4194	1.3070
348.3130	1.6219	1.3196	1.2531	1.4151	1.3069
348.3434	1.6889	1.3142	1.2542	1.4078	1.3079
348.3739	1.6871	1.2729	1.2144	1.4032	1.3094
348.4044	1.6428	1.2163	1.1672	1.3880	1.3106
348.4349	1.5800	1.2139	1.1537	1.3565	1.3100
348.4654	1.5610	1.2242	1.1802	1.3184	1.3093
348.4958	1.5931	1.2953	1.2183	1.3304	1.3087
348.5263	1.6138	1.3421	1.1838	1.3562	1.3087
348.5568	1.5529	1.3199	1.1468	1.3770	1.3059
348.5873	1.4905	1.3076	1.1625	1.3698	1.3070
348.6178	1.6334	1.2464	1.1480	1.3501	1.3097
348.6482	1.7186	1.1830	1.1489	1.3299	1.3101
348.6787	1.7211	1.1299	1.1398	1.2972	1.3090
348.7092	1.6192	1.0972	1.1043	1.2677	1.3071
348.7397	1.4352	1.0996	1.0791	1.2305	1.3041
348.7702	1.2420	1.1460	1.0629	1.2209	1.3022
348.8006	1.1130	1.2133	1.0813	1.2412	1.3037
348.8311	1.1237	1.2492	1.1073	1.2790	1.3043
348.8616	1.1482	1.2290	1.0935	1.3121	1.3047
348.8921	1.2782	1.2493	1.0786	1.3252	1.3046
348.9226	1.4501	1.2769	1.0752	1.3255	1.3022
348.9530	1.5244	1.2721	1.0962	1.3003	1.3011
348.9835	1.5474	1.1988	1.1009	1.2546	1.3007
349.0140	1.5976	1.1354	1.0672	1.2665	1.3005
349.0445	1.5723	1.0960	1.0409	1.2950	1.2999
349.0750	1.5791	1.1294	1.0808	1.3202	1.2793
349.1054	1.5829	1.2035	1.1589	1.3273	1.2796
349.1359	1.5665	1.2080	1.1601	1.3104	1.2799
349.1664	1.5253	1.1958	1.1329	1.3040	1.2801
349.1969	1.4856	1.1771	1.1143	1.2910	1.2801
349.2274	1.4471	1.1525	1.1185	1.2775	1.2801
349.2578	1.4206	1.1530	1.1118	1.2704	1.2801
349.2883	1.4337	1.1690	1.1348	1.2737	1.2815
349.3188	1.4477	1.1862	1.1868	1.2804	1.2840
349.3493	1.4401	1.2025	1.2395	1.2876	1.2852
349.3798	1.4315	1.2100	1.1807	1.2949	1.2856
349.4102	1.5056	1.1995	1.1736	1.2918	1.2860
349.4407	1.5172	1.1990	1.1596	1.2896	1.2848
349.4712	1.5087	1.2287	1.1364	1.2895	1.2811
349.5017	1.5143	1.1729	1.1181	1.2843	1.2808
349.5322	1.5257	1.1506	1.1225	1.2710	1.2809
349.5626	1.4808	1.1346	1.1191	1.2580	1.2797
349.5931	1.4969	1.1312	1.1047	1.2605	1.2775
349.6236	1.5208	1.1288	1.0915	1.2673	1.2755
349.6541	1.4951	1.1416	1.0929	1.2810	1.2787
349.6846	1.4791	1.1540	1.1050	1.2937	1.2828
349.7150	1.4672	1.1659	1.1501	1.3042	1.2872
349.7455	1.4559	1.1989	1.1636	1.3092	1.2882
349.7760	1.4452	1.1946	1.1496	1.3102	1.2875
349.8065	1.4418	1.1951	1.1614	1.3077	1.2886
349.8370	1.4799	1.1964	1.1778	1.3026	1.2893
349.8674	1.4970	1.1938	1.1892	1.3030	1.2932
349.8979	1.4812	1.1935	1.2055	1.3029	1.2970
349.9284	1.4731	1.1900	1.1886	1.3039	1.2944
349.9589	1.4804	1.1946	1.1905	1.3049	1.2979
349.9894	1.4924	1.1948	1.1991	1.3049	1.2987
350.0198	1.4722	1.2060	1.1957	1.3045	1.3014
350.0503	1.4589	1.2151	1.2079	1.3048	1.3017
350.0808	1.4649	1.2165	1.2007	1.3124	1.3023
350.1113	1.4602	1.2001	1.1664	1.3194	1.3040
350.1418	1.4437	1.1805	1.1529	1.3180	1.3057
350.1722	1.4308	1.1807	1.1549	1.3046	1.3067
350.2027	1.4322	1.1898	1.1290	1.3021	1.3068
350.2332	1.4437	1.1995	1.1586	1.3100	1.3065
350.2637	1.4567	1.2081	1.1223	1.3187	1.3060
350.2942	1.4684	1.2586	1.1272	1.3221	1.3069
350.3246	1.4309	1.2375	1.1701	1.3252	1.3102
350.3551	1.4107	1.1694	1.2250	1.3254	1.3140
350.3856	1.4125	1.1512	1.2506	1.3196	1.3130
350.4161	1.3958	1.1448	1.2514	1.3090	1.3125
350.4466	1.4166	1.1532	1.2253	1.3099	1.3126
350.4770	1.4372	1.1496	1.2491	1.3181	1.3107
350.5075	1.4544	1.1859	1.2630	1.3243	1.3115
350.5380	1.4860	1.2077	1.2614	1.3332	1.3136
350.5685	1.4675	1.1936	1.2617	1.3367	1.3190
350.5990	1.4421	1.2066	1.2641	1.3338	1.3140
350.6294	1.4506	1.2095	1.2724	1.3291	1.3167
350.6599	1.4828	1.1896	1.3035	1.3277	1.3206
350.6904	1.4721	1.1762	1.2996	1.3256	1.3224
350.7209	1.4682	1.1902	1.2886	1.3302	1.3221
350.7514	1.4742	1.3139	1.2796	1.3379	1.3239
350.7818	1.4783	1.2760	1.3251	1.3332	1.3240
350.8123	1.4815	1.2299	1.3320	1.3292	1.3262
350.8428	1.4823	1.2021	1.2180	1.3268	1.3259
350.8733	1.4763	1.1955	1.2299	1.3250	1.3236
350.9038	1.4614	1.2061	1.3179	1.3274	1.3255
350.9342	1.4317	1.2242	1.2781	1.3307	1.3277
350.9647	1.4540	1.2258	1.3270	1.3344	1.3279
350.9952	1.4460	1.2713	1.3631	1.3378	1.3263
351.0257	1.4496	1.2598	1.3824	1.3521	1.3334
351.0562	1.4505	1.2536	1.4383	1.3707	1.3348
351.0866	1.4692	1.2684	1.4689	1.3806	1.3350
351.1171	1.4751	1.2902	1.4427	1.3832	1.3335
351.1476	1.4240	1.2846	1.3954	1.3852	1.3338
351.1781	1.4090	1.2594	1.3783	1.3888	1.3357
351.2086	1.4216	1.2650	1.3835	1.3798	1.3377
351.2390	1.4650	1.2861	1.4020	1.3886	1.3383
351.2695	1.4303	1.3100	1.4277	1.4022	1.3375
351.3000	1.4769	1.3219	1.4214	1.4011	1.3408
351.3305	1.4943	1.2843	1.4319	1.3972	1.3412
351.3610	1.4685	1.2421	1.3843	1.3927	1.3388
351.3914	1.4237	1.2469	1.3805	1.3852	1.3374
351.4219	1.4032	1.2228	1.3520	1.3741	1.3376
351.4524	1.3825	1.2211	1.3645	1.3644	1.3375
351.4829	1.4237	1.2319	1.3365	1.3587	1.3385
351.5134	1.4480	1.2289	1.3167	1.3662	1.3404
351.5438	1.4444	1.2281	1.3032	1.3783	1.3397
351.5743	1.4498	1.2630	1.2989	1.3830	1.3386
351.6048	1.4803	1.2501	1.3119	1.3855	1.3391
351.6353	1.5090	1.2421	1.3289	1.3876	1.3401
351.6658	1.5188	1.2376	1.3430	1.3856	1.3406
351.6962	1.4793	1.2308	1.3510	1.3806	1.3396
351.7267	1.4611	1.2133	1.3448	1.3728	1.3426
351.7572	1.4405	1.1922	1.3261	1.3734	1.3426
351.7877	1.4507	1.1789	1.3107	1.3698	1.3402
351.8182	1.4618	1.1720	1.3398	1.3672	1.3413
351.8486	1.4712	1.1858	1.3580	1.3701	1.3431
351.8791	1.4764	1.2250	1.3630	1.3950	1.3432
351.9096	1.4895	1.2607	1.3728	1.3994	1.3433
351.9401	1.5043	1.2624	1.3846	1.3927	1.3447
351.9706	1.5100	1.2637	1.3727	1.3864	1.3454
352.0010	1.5013	1.2728	1.3624	1.3777	1.3468
352.0315	1.4655	1.2752	1.3529	1.3791	1.3478
352.0620	1.4775	1.2738	1.3676	1.3842	1.3479
352.0925	1.5177	1.2949	1.3887	1.3934	1.3479
352.1230	1.5209	1.3060	1.4051	1.4040	1.3478
352.1534	1.5169	1.3093	1.3986	1.4154	1.3477
352.1839	1.5056	1.3023	1.3905	1.4160	1.3478
352.2144	1.5052	1.2946	1.3795	1.4133	1.3479
352.2449	1.5088	1.2893	1.3655	1.4082	1.3483
352.2754	1.5332	1.2967	1.3786	1.4262	1.3494
352.3058	1.5386	1.3044	1.4000	1.4365	1.3500
352.3363	1.5366	1.3086	1.4180	1.4420	1.3480
352.3668	1.5582	1.3039	1.4711	1.4482	1.3471
352.3973	1.5732	1.3241	1.4406	1.4558	1.3469
352.4278	1.5809	1.3528	1.4435	1.4504	1.3492
352.4582	1.5729	1.3513	1.4160	1.4360	1.3474
352.4887	1.5636	1.3419	1.4112	1.4237	1.3476
352.5192	1.5518	1.3470	1.3976	1.4116	1.3492
352.5497	1.5372	1.3616	1.3828	1.4031	1.3471
352.5802	1.5300	1.3597	1.3779	1.4025	1.3451
352.6106	1.5225	1.3498	1.3677	1.4006	1.3428
352.6411	1.5107	1.3456	1.3724	1.3992	1.3437
352.6716	1.5095	1.3579	1.3799	1.4000	1.3437
352.7021	1.5302	1.3424	1.3667	1.3990	1.3469
352.7326	1.5165	1.3247	1.3601	1.3991	1.3447
352.7630	1.5324	1.3354	1.3739	1.4030	1.3440
352.7935	1.5198	1.3428	1.3600	1.3984	1.3471
352.8240	1.4735	1.3338	1.3420	1.3972	1.3461
352.8545	1.5159	1.3205	1.3423	1.3905	1.3446
352.8850	1.5221	1.3195	1.3398	1.3847	1.3450
352.9154	1.5501	1.3460	1.3424	1.3878	1.3429
352.9459	1.5148	1.3436	1.3467	1.3930	1.3427
352.9764	1.5196	1.3694	1.3508	1.3922	1.3430
353.0069	1.5202	1.3851	1.3742	1.3948	1.3436
353.0374	1.5127	1.4049	1.3977	1.3992	1.3430
353.0678	1.5529	1.4157	1.4206	1.4041	1.3410
353.0983	1.5163	1.4066	1.4451	1.4111	1.3384
353.1288	1.4936	1.4204	1.4709	1.4020	1.3403
353.1593	1.5184	1.4285	1.4874	1.4069	1.3418
353.1898	1.5388	1.4161	1.5004	1.4082	1.3425
353.2202	1.5793	1.4090	1.4972	1.4129	1.3438
353.2507	1.5942	1.4060	1.5120	1.4110	1.3414
353.2812	1.5722	1.4164	1.5188	1.4001	1.3374
353.3117	1.5776	1.4300	1.5202	1.3938	1.3374
353.3422	1.5722	1.4380	1.5200	1.3852	1.3374
353.3726	1.5499	1.4228	1.4713	1.3744	1.3358
353.4031	1.5011	1.4093	1.4025	1.3714	1.3326
353.4336	1.4420	1.4014	1.3455	1.3665	1.3350
353.4641	1.4238	1.3493	1.3262	1.3662	1.3295
353.4946	1.4135	1.3349	1.3095	1.3696	1.3303
353.5250	1.4216	1.3522	1.3380	1.3743	1.3319
353.5555	1.4353	1.3509	1.3520	1.3754	1.3305
353.5860	1.4171	1.3183	1.4064	1.3647	1.3291
353.6165	1.3825	1.2901	1.3801	1.3526	1.3281
353.6470	1.3703	1.3383	1.3600	1.3391	1.3254
353.6774	1.3701	1.3416	1.3710	1.3420	1.3233
353.7079	1.3783	1.3581	1.4017	1.3589	1.3197
353.7384	1.4003	1.3805	1.4241	1.3850	1.3146
353.7689	1.4555	1.4293	1.4761	1.4120	1.3144
353.7994	1.4938	1.4798	1.4301	1.4296	1.3162
353.8298	1.5214	1.4320	1.4092	1.4293	1.3114
353.8603	1.5306	1.4010	1.4037	1.4065	1.3100
353.8908	1.5770	1.3797	1.4010	1.3863	1.3111
353.9213	1.5672	1.3412	1.3855	1.3768	1.3117
353.9518	1.5323	1.3441	1.3663	1.3706	1.3112
353.9822	1.4931	1.3715	1.3597	1.3604	1.3077
354.0127	1.4859	1.4079	1.3721	1.3612	1.3056
354.0432	1.5174	1.5038	1.4000	1.3671	1.3079
354.0737	1.5554	1.5183	1.4042	1.3768	1.3086
354.1042	1.5464	1.5215	1.4361	1.3878	1.3060
354.1346	1.5157	1.5032	1.4396	1.3889	1.3033
354.1651	1.4912	1.4411	1.4366	1.3601	1.3043
354.1956	1.4830	1.4092	1.4043	1.3454	1.3051
354.2261	1.4826	1.3839	1.3646	1.3331	1.3030
354.2566	1.4595	1.3631	1.3300	1.3196	1.3021
354.2870	1.4351	1.3426	1.2765	1.3065	1.3024
354.3175	1.4120	1.3346	1.2324	1.2963	1.3020
354.3480	1.3943	1.3328	1.2471	1.2805	1.3012
354.3785	1.3999	1.3237	1.2436	1.2856	1.2970
354.4090	1.4224	1.3209	1.2253	1.2930	1.2964
354.4394	1.4581	1.3276	1.2248	1.2991	1.2968
354.4699	1.4634	1.3365	1.2406	1.3061	1.2956
354.5004	1.4681	1.3486	1.2522	1.3225	1.2947
354.5309	1.4682	1.3487	1.2581	1.3294	1.2954
354.5614	1.4612	1.3406	1.2509	1.3337	1.2944
354.5918	1.4688	1.3414	1.2550	1.3363	1.2919
354.6223	1.4830	1.3416	1.2542	1.3359	1.2923
354.6528	1.4836	1.3337	1.2862	1.3327	1.2933
354.6833	1.4697	1.3144	1.4271	1.3283	1.2944
354.7138	1.4729	1.3232	1.3997	1.3243	1.2933
354.7442	1.4755	1.3182	1.3797	1.3133	1.2929
354.7747	1.4603	1.3010	1.3607	1.2909	1.2932
354.8052	1.4476	1.2850	1.3515	1.2797	1.2955
354.8357	1.4477	1.2685	1.3563	1.2762	1.2963
354.8662	1.4364	1.2740	1.3455	1.2693	1.2966
354.8966	1.4456	1.2720	1.3333	1.2603	1.2952
354.9271	1.4452	1.2721	1.3424	1.2614	1.2975
354.9576	1.4422	1.2770	1.3469	1.2539	1.2972
354.9881	1.4297	1.2795	1.3281	1.2514	1.2935
355.0186	1.4346	1.2815	1.3242	1.2498	1.2913
355.0490	1.4303	1.2767	1.3201	1.2506	1.2929
355.0795	1.4259	1.2695	1.3045	1.2551	1.2928
355.1100	1.4268	1.2693	1.2962	1.2557	1.2931
355.1405	1.4359	1.2800	1.2969	1.2576	1.2954
355.1710	1.4257	1.2897	1.3013	1.2659	1.2929
355.2014	1.4134	1.2770	1.2836	1.2665	1.2929
355.2319	1.4115	1.2775	1.2957	1.2640	1.2936
355.2624	1.4163	1.2835	1.3127	1.2615	1.2929
355.2929	1.4227	1.2782	1.3016	1.2640	1.2927
355.3234	1.4224	1.2763	1.2980	1.2616	1.2896
355.3538	1.4112	1.2616	1.2946	1.2542	1.2917
355.3843	1.3896	1.2423	1.2884	1.2445	1.2912
355.4148	1.3812	1.2256	1.3206	1.2274	1.2893
355.4453	1.3509	1.2146	1.3662	1.2192	1.2899
355.4758	1.2898	1.2080	1.4071	1.2116	1.2889
355.5062	1.2706	1.2093	1.4262	1.2049	1.2888
355.5367	1.2914	1.2401	1.4289	1.2095	1.2889
355.5672	1.3205	1.2708	1.4213	1.2196	1.2897
355.5977	1.3229	1.2834	1.3823	1.2475	1.2906
355.6282	1.3181	1.2841	1.3543	1.2536	1.2917
355.6586	1.3195	1.2754	1.3404	1.2466	1.2932
355.6891	1.3381	1.2668	1.3314	1.2421	1.2946
355.7196	1.3494	1.2598	1.3099	1.2480	1.2946
355.7501	1.3482	1.2679	1.2812	1.2489	1.2942
355.7806	1.3294	1.2774	1.2575	1.2458	1.2932
355.8110	1.2966	1.2866	1.2418	1.2408	1.2948
355.8415	1.3234	1.2817	1.2288	1.2413	1.2974
355.8720	1.3475	1.2825	1.2413	1.2469	1.2988
355.9025	1.3594	1.2939	1.2529	1.2593	1.2988
355.9330	1.3944	1.3151	1.2644	1.2734	1.3014
355.9634	1.4253	1.3321	1.2746	1.2921	1.3074
355.9939	1.4550	1.3685	1.2925	1.3039	1.3069
356.0244	1.4445	1.3893	1.3125	1.3118	1.3061
356.0549	1.4089	1.3992	1.3266	1.3103	1.3101
356.0854	1.3858	1.3985	1.3274	1.3082	1.3090
356.1158	1.3857	1.4086	1.3575	1.3058	1.3093
356.1463	1.3926	1.4205	1.3630	1.3007	1.3136
356.1768	1.3672	1.4103	1.3566	1.2861	1.3154
356.2073	1.3644	1.3920	1.3667	1.2696	1.3158
356.2378	1.3699	1.4011	1.3689	1.2649	1.3189
356.2682	1.4091	1.4087	1.3619	1.2824	1.3195
356.2987	1.4450	1.4085	1.3511	1.2962	1.3207
356.3292	1.4692	1.3907	1.3573	1.3017	1.3229
356.3597	1.4757	1.3725	1.3394	1.3003	1.3249
356.3902	1.4486	1.3762	1.3120	1.2961	1.3256
356.4206	1.4568	1.4304	1.3112	1.2975	1.3255
356.4511	1.4576	1.4383	1.3290	1.3033	1.3278
356.4816	1.4522	1.4284	1.3413	1.3048	1.3265
356.5121	1.4453	1.3926	1.3648	1.3050	1.3307
356.5426	1.4247	1.3708	1.3746	1.2961	1.3350
356.5730	1.4100	1.3737	1.3412	1.2921	1.3362
356.6035	1.4151	1.3765	1.3548	1.2965	1.3364
356.6340	1.4241	1.3860	1.3716	1.3001	1.3386
356.6645	1.4090	1.3963	1.3743	1.2954	1.3425
356.6950	1.3669	1.3821	1.3629	1.2908	1.3437
356.7254	1.3488	1.3772	1.3577	1.2966	1.3462
356.7559	1.3498	1.3817	1.3833	1.3132	1.3488
356.7864	1.3458	1.3972	1.4009	1.3213	1.3488
356.8169	1.3399	1.4172	1.3957	1.3223	1.3471
356.8474	1.3104	1.4053	1.3749	1.3212	1.3514
356.8778	1.2432	1.4039	1.3688	1.3204	1.3533
356.9083	1.2557	1.3955	1.3649	1.3213	1.3537
356.9388	1.2434	1.3817	1.3639	1.3224	1.3556
356.9693	1.2414	1.3664	1.3589	1.3222	1.3579
356.9998	1.2625	1.3472	1.3485	1.3151	1.3591
357.0302	1.2929	1.3424	1.3475	1.3028	1.3605
357.0607	1.3747	1.3614	1.4128	1.2950	1.3631
357.0912	1.3818	1.4041	1.4674	1.2956	1.3672
357.1217	1.3729	1.4707	1.4884	1.3096	1.3649
357.1522	1.3825	1.4735	1.4623	1.3411	1.3650
357.1826	1.4043	1.4286	1.3739	1.3627	1.3684
357.2131	1.4231	1.3936	1.3051	1.3760	1.3717
357.2436	1.4432	1.3798	1.3387	1.3899	1.3744
357.2741	1.4611	1.3829	1.3985	1.4163	1.3730
357.3046	1.4732	1.4496	1.4119	1.4519	1.3757
357.3350	1.4771	1.4438	1.3963	1.4582	1.3718
357.3655	1.4764	1.5029	1.3834	1.4480	1.3697
357.3960	1.4880	1.6011	1.3888	1.4371	1.3677
357.4265	1.4651	1.6025	1.4000	1.4404	1.3748
357.4570	1.3992	1.5988	1.3944	1.4500	1.3793
357.4874	1.4150	1.5822	1.3906	1.4427	1.3771
357.5179	1.4336	1.5290	1.3881	1.4325	1.3760
357.5484	1.4442	1.5104	1.3795	1.4264	1.3819
357.5789	1.4368	1.4850	1.3815	1.4228	1.3821
357.6094	1.4098	1.4740	1.3773	1.4218	1.3817
357.6398	1.4089	1.4786	1.3576	1.4113	1.3825
357.6703	1.4003	1.4709	1.3590	1.3843	1.3863
357.7008	1.3629	1.4655	1.3151	1.3492	1.3901
357.7313	1.3168	1.4697	1.2756	1.3299	1.3901
357.7618	1.3194	1.5060	1.2599	1.3419	1.3908
357.7922	1.3411	1.5174	1.2611	1.3566	1.3927
357.8227	1.3621	1.5059	1.2664	1.3745	1.3945
357.8532	1.3663	1.5046	1.2753	1.3821	1.3940
357.8837	1.3756	1.5346	1.2819	1.3892	1.3934
357.9142	1.3997	1.5334	1.2720	1.3991	1.3938
357.9446	1.4555	1.5382	1.2885	1.4114	1.3978
357.9751	1.5085	1.5505	1.3111	1.4155	1.3984
358.0056	1.5160	1.5493	1.3248	1.4048	1.3995
358.0361	1.5059	1.5212	1.3113	1.3951	1.4033
358.0666	1.4973	1.4918	1.2926	1.3888	1.4045
358.0970	1.4926	1.4702	1.2968	1.3872	1.4077
358.1275	1.4981	1.4574	1.2985	1.3864	1.4104
358.1580	1.5105	1.4219	1.2800	1.3862	1.4124
358.1885	1.5081	1.4162	1.2699	1.3875	1.4157
358.2190	1.5063	1.4216	1.2770	1.3965	1.4155
358.2494	1.5533	1.4280	1.3012	1.4035	1.4124
358.2799	1.5927	1.4289	1.3718	1.4096	1.4179
358.3104	1.5998	1.4309	1.3352	1.4088	1.4219
358.3409	1.6014	1.4200	1.3046	1.4042	1.4245
358.3714	1.6064	1.4005	1.2986	1.4008	1.4286
358.4018	1.6360	1.4099	1.3192	1.3987	1.4293
358.4323	1.6453	1.4096	1.3234	1.3955	1.4295
358.4628	1.6103	1.3962	1.2765	1.3934	1.4301
358.4933	1.6164	1.3766	1.2449	1.3795	1.4317
358.5238	1.6079	1.3760	1.2326	1.3675	1.4339
358.5542	1.5981	1.3741	1.2237	1.3612	1.4356
358.5847	1.6262	1.3563	1.2061	1.3530	1.4363
358.6152	1.6913	1.3577	1.1961	1.3501	1.4385
358.6457	1.7408	1.3846	1.2157	1.3600	1.4405
358.6762	1.7780	1.3997	1.2381	1.3717	1.4409
358.7066	1.8246	1.4066	1.2425	1.3733	1.4414
358.7371	1.8200	1.3957	1.2419	1.3764	1.4436
358.7676	1.8020	1.3574	1.2376	1.3825	1.4460
358.7981	1.8446	1.3623	1.2245	1.3903	1.4486
358.8286	1.8934	1.4154	1.2253	1.3932	1.4511
358.8590	1.8388	1.4894	1.2265	1.4020	1.4520
358.8895	1.8283	1.5613	1.2278	1.4055	1.4555
358.9200	1.8312	1.6175	1.2336	1.4032	1.4601
358.9505	1.7950	1.6259	1.2321	1.3974	1.4633
358.9810	1.7805	1.6270	1.2408	1.3941	1.4654
359.0114	1.7601	1.6215	1.2616	1.3949	1.4682
359.0419	1.7420	1.5657	1.2776	1.3957	1.4722
359.0724	1.7252	1.5610	1.2843	1.3940	1.4763
359.1029	1.7019	1.5746	1.2835	1.3994	1.4805
359.1334	1.7018	1.5608	1.2793	1.3983	1.4852
359.1638	1.7107	1.5093	1.2941	1.3929	1.4877
359.1943	1.7484	1.4687	1.2697	1.3874	1.4894
359.2248	1.6770	1.4552	1.2574	1.3884	1.4914
359.2553	1.5883	1.4606	1.2633	1.3929	1.4956
359.2858	1.5389	1.4982	1.3081	1.4009	1.5020
359.3162	1.5179	1.5679	1.3859	1.4113	1.5097
359.3467	1.4548	1.5378	1.3757	1.4179	1.5171
359.3772	1.4910	1.4585	1.3921	1.4256	1.5228
359.4077	1.5251	1.4325	1.3648	1.4364	1.5255
359.4382	1.5518	1.4246	1.3302	1.4500	1.5381
359.4686	1.5545	1.4649	1.3451	1.4617	1.5457
359.4991	1.5428	1.4892	1.3363	1.4678	1.5507
359.5296	1.5470	1.4913	1.2966	1.4699	1.5560
359.5601	1.5809	1.4744	1.2676	1.4692	1.5648
359.5906	1.6413	1.4607	1.2997	1.4693	1.5731
359.6210	1.7050	1.4480	1.3123	1.4716	1.5825
359.6515	1.7510	1.4115	1.3183	1.4745	1.5918
359.6820	1.8407	1.4430	1.3433	1.4788	1.5998
359.7125	1.8538	1.4597	1.3613	1.4957	1.6102
359.7430	1.8129	1.4819	1.3583	1.5140	1.6193
359.7734	1.8040	1.5085	1.3557	1.5348	1.6329
359.8039	1.8836	1.5089	1.3657	1.5482	1.6489
359.8344	1.9250	1.4969	1.3647	1.5600	1.6640
359.8649	1.9596	1.4800	1.3543	1.5717	1.6793
359.8954	1.9250	1.4644	1.3745	1.5758	1.6878
359.9258	1.8901	1.4319	1.4092	1.5781	1.6969
359.9563	1.8579	1.3799	1.3836	1.5712	1.7102
359.9868	1.8558	1.3647	1.3840	1.5652	1.7179
360.0173	1.8811	1.3738	1.3861	1.5659	1.7288
360.0478	1.8975	1.3781	1.3969	1.5738	1.7427
360.0782	1.9212	1.3771	1.4187	1.5913	1.7540
360.1087	2.0074	1.3885	1.4352	1.6246	1.7667
360.1392	2.0614	1.4154	1.4619	1.6759	1.7755
360.1697	1.6615	1.4615	1.4949	1.7114	1.7832
360.2002	1.4419	1.5280	1.5434	1.7580	1.7905
360.2306	1.4343	1.6129	1.6084	1.7899	1.8069
360.2611	1.5386	1.6008	1.6471	1.7960	1.8202
360.2916	1.4740	1.5828	1.5892	1.7712	1.8309
360.3221	1.3429	1.5799	1.5151	1.7141	1.8501
360.3526	1.2668	1.5747	1.4944	1.6620	1.8590
360.3830	1.2917	1.5069	1.5127	1.6494	1.8700
360.4135	1.3035	1.5513	1.5094	1.6494	1.8821
360.4440	1.2896	1.5935	1.5224	1.6523	1.8982
360.4745	1.4293	1.4646	1.4873	1.6554	1.9114
360.5050	1.5985	1.2691	1.5000	1.6595	1.9234
360.5354	1.6147	1.2770	1.5302	1.6797	1.9361
360.5659	1.7111	1.3371	1.5749	1.7253	1.9507
360.5964	1.5206	1.3998	1.6433	1.7856	1.9648
360.6269	1.6130	1.4715	1.7174	1.8469	1.9796
360.6574	1.8144	1.5465	1.7733	1.8898	1.9957
360.6878	1.8148	1.6078	1.7903	1.8914	2.0132
360.7183	1.8124	1.6592	1.7949	1.8840	2.0302
360.7488	1.8850	1.7571	1.8844	1.9028	2.0402
360.7793	1.8880	1.9983	2.0386	1.9664	2.0547
360.8098	2.0853	2.1951	2.1979	2.0790	2.0715
360.8402	2.2986	2.3903	2.3827	2.1987	2.0809
360.8707	2.5232	2.5542	2.5362	2.3460	2.0994
360.9012	2.7642	2.6509	2.6243	2.5059	2.1234
360.9317	2.9044	2.7073	2.6722	2.6475	2.1471
360.9622	2.8921	2.7250	2.7791	2.7637	2.1614
360.9926	2.8866	2.9416	2.9820	2.8639	2.1829
361.0231	3.0165	2.8910	2.9901	2.9883	2.2050
361.0536	3.0866	2.9858	2.9896	3.1002	2.2245
361.0841	3.2188	3.2175	3.1811	3.1712	2.2413
361.1146	3.3946	3.4977	3.3900	3.3029	2.2609
361.1450	3.4078	3.4082	3.3486	3.3930	2.2760
361.1755	3.1881	3.3274	3.1947	3.3935	2.2905
361.2060	3.0985	3.2320	3.1878	3.3054	2.3191
361.2365	3.2113	3.1708	3.1710	3.2327	2.3369
361.2670	3.2981	3.2187	3.2124	3.2415	2.3558
361.2974	3.2552	3.3054	3.2177	3.2646	2.3789
361.3279	3.4480	3.3523	3.1823	3.2669	2.4044
