HOLE:	1249A
LEG:	204
TOP:	0.0241
BOTTOM:	90.1839
DEPTH_LSF	BDAV	BMAV	BSAV	RING	RBIT
m	ohmm	ohmm	ohmm	ohmm	ohmm		
69.8538	3.1266	2.5216	2.0857	2.7939	3.4573
69.8842	2.9085	2.3391	1.9135	2.7271	3.4374
69.9147	2.7121	2.1992	1.8827	2.6887	3.4146
69.9452	2.4973	2.2858	1.9585	2.9001	3.4079
69.9757	2.3604	2.1825	1.9353	2.7148	3.4046
70.0062	2.1291	2.1888	1.8521	2.7114	3.3908
70.0366	2.1812	2.3127	1.8842	2.6971	3.3913
70.0671	2.2969	2.3109	2.1437	2.6254	3.3968
70.0976	2.3355	2.4309	2.1818	2.5837	3.4031
70.1281	2.4187	2.4472	2.1098	2.5834	3.4008
70.1586	2.4734	2.4836	2.0071	2.6281	3.3882
70.1890	2.4370	2.3414	1.9776	2.6005	3.3689
70.2195	2.4458	2.2750	1.8969	2.5156	3.3485
70.2500	2.5072	2.2126	1.8303	2.4603	3.3341
70.2805	2.4623	2.1222	1.8647	2.4455	3.3289
70.3110	2.4731	2.0501	1.8087	2.4232	3.3432
70.3414	2.4126	2.1035	1.8130	2.4016	3.3397
70.3719	2.3714	2.0929	1.7636	2.3888	3.3196
70.4024	2.3836	2.0667	1.7904	2.4050	3.3336
70.4329	2.3848	2.0017	1.6791	2.4359	3.3269
70.4634	2.5283	1.9555	1.6507	2.5011	3.3236
70.4938	2.6725	1.9137	1.6555	2.6477	3.3328
70.5243	2.6590	1.9876	1.9240	2.9594	3.3440
70.5548	2.9121	2.1707	2.2642	3.2635	3.3527
70.5853	2.6537	2.2884	2.6135	3.3401	3.3552
70.6158	3.0520	2.7757	2.9967	3.4521	3.3475
70.6462	3.3509	3.0880	3.0184	3.3608	3.3375
70.6767	3.5631	2.9407	2.8546	3.3035	3.3258
70.7072	3.2678	2.8733	2.6060	3.1665	3.3113
70.7377	3.1346	2.7986	2.4542	3.0652	3.3007
70.7682	3.1206	2.6608	2.1953	3.0702	3.2949
70.7986	2.8599	2.6505	1.8837	2.9924	3.3060
70.8291	2.6773	2.6258	1.8290	2.8756	3.3054
70.8596	2.6973	2.5996	1.7923	2.7890	3.2980
70.8901	2.7292	2.4682	1.8293	2.8138	3.2851
70.9206	2.7551	2.3201	1.8730	2.7424	3.2643
70.9510	2.8222	2.3996	1.8615	2.7550	3.2480
70.9815	2.9674	2.6649	1.8137	2.8010	3.2511
71.0120	3.0607	2.7159	1.7977	2.8681	3.2449
71.0425	3.1439	2.6165	1.7774	2.9536	3.2350
71.0730	3.3396	2.9203	1.9133	3.0783	3.2286
71.1034	3.6386	2.8211	2.0581	3.2090	3.2252
71.1339	3.6812	2.9285	1.9524	3.3526	3.2202
71.1644	3.7012	3.0994	2.3987	3.5280	3.2158
71.1949	3.7478	3.1078	2.3871	3.6932	3.2230
71.2254	3.7383	3.5481	2.8671	3.5667	3.2509
71.2558	3.5949	3.5413	2.9884	3.2699	3.2629
71.2863	3.5835	3.6874	3.0576	3.0679	3.2558
71.3168	3.4490	3.6255	2.8939	2.9886	3.2690
71.3473	3.2706	3.6019	2.7762	2.9425	3.2829
71.3778	3.2780	3.6247	2.4469	2.9637	3.2866
71.4082	3.1259	3.2772	2.2655	2.9133	3.2987
71.4387	3.0534	2.8324	2.0308	2.9085	3.3106
71.4692	2.8339	2.7389	2.0923	2.9020	3.3128
71.4997	2.7191	2.6414	2.0878	2.9160	3.3100
71.5302	2.6771	2.6879	2.0757	2.9349	3.3243
71.5606	2.8171	2.5837	2.0698	2.9352	3.3556
71.5911	2.8729	2.6000	1.9482	2.9559	3.3706
71.6216	2.9366	2.6308	1.9744	3.0039	3.3411
71.6521	3.0120	2.6393	1.9548	3.0197	3.3882
71.6826	3.1324	2.6147	1.8731	3.0914	3.3963
71.7130	3.1178	2.6069	1.7845	3.1269	3.3863
71.7435	2.9226	2.5002	1.8369	3.0939	3.4133
71.7740	2.8042	2.4361	1.8844	3.0046	3.3923
71.8045	2.6390	2.2546	1.8056	2.8702	3.3800
71.8350	2.5918	2.4076	1.8566	2.8153	3.4152
71.8654	2.6241	2.5471	1.8437	2.7565	3.4143
71.8959	2.8564	2.5170	1.8238	2.8285	3.4101
71.9264	2.8352	2.4969	1.9458	2.8828	3.4061
71.9569	2.8423	2.4834	2.0120	2.9369	3.4021
71.9874	2.8007	2.5448	1.9090	2.9600	3.3744
72.0178	2.5896	2.5774	1.8463	2.9059	3.3493
72.0483	2.5564	2.4186	1.8544	2.8612	3.3492
72.0788	2.6392	2.3164	1.8806	2.8109	3.3221
72.1093	2.5795	2.2566	1.8839	2.7106	3.3122
72.1398	2.6751	2.4258	1.9143	2.7213	3.3108
72.1702	2.6014	2.4889	1.9082	2.7011	3.3121
72.2007	2.4806	2.4412	1.8962	2.6842	3.3198
72.2312	2.5862	2.3919	1.9078	2.6639	3.3364
72.2617	2.6725	2.4218	1.9527	2.6777	3.3423
72.2922	2.5399	2.3130	1.8577	2.6706	3.3313
72.3226	2.6796	2.3864	1.9058	2.6828	3.3063
72.3531	2.5943	2.3384	1.8754	2.6272	3.2772
72.3836	2.5949	2.2708	2.0155	2.5883	3.2534
72.4141	2.5327	2.4783	2.0629	2.6740	3.2377
72.4446	2.5817	2.4150	1.9962	2.6343	3.2248
72.4750	2.4936	2.2617	1.9202	2.4841	3.2138
72.5055	2.5453	2.1622	1.9668	2.5791	3.2009
72.5360	2.3886	2.2353	2.0063	2.6050	3.1926
72.5665	2.3841	2.4353	1.8683	2.8266	3.1862
72.5970	2.6202	2.8293	2.1757	2.6351	3.1825
72.6274	2.6895	2.9799	2.0313	3.0067	3.1844
72.6579	3.0275	2.8102	2.2198	2.6738	3.1900
72.6884	3.3439	2.7428	2.5327	3.1296	3.1909
72.7189	3.4665	2.6386	2.6106	3.2380	3.1846
72.7494	2.8669	3.0221	2.3445	3.2019	3.1705
72.7798	2.8051	2.7803	2.1933	3.1955	3.1832
72.8103	2.7540	2.6630	2.2408	3.0346	3.1785
72.8408	2.9087	2.5817	2.3290	2.9882	3.1720
72.8713	2.9209	2.4834	2.2862	3.0136	3.1617
72.9018	2.8906	2.6884	2.1738	2.8881	3.1517
72.9322	2.9361	2.5319	2.1120	2.4782	3.1461
72.9627	2.8104	2.1641	2.1675	2.5404	3.1534
72.9932	2.6079	2.1919	2.0716	2.6875	3.1578
73.0237	2.3141	2.4571	2.0892	2.6919	3.1610
73.0542	2.3433	2.7116	2.1090	2.7443	3.1558
73.0846	3.2833	2.4037	1.9096	2.8499	3.1528
73.1151	3.0374	2.6171	2.1150	2.8876	3.1544
73.1456	2.4596	2.4557	1.9678	2.8594	3.1415
73.1761	2.5251	2.2795	1.8366	2.6979	3.1510
73.2066	2.3805	2.4945	1.8277	2.4782	3.1398
73.2370	2.4152	2.1115	1.7557	2.3099	3.1433
73.2675	2.4558	2.0552	1.7738	2.2223	3.1554
73.2980	2.2838	1.9624	1.8063	2.2181	3.1554
73.3285	2.3364	1.9914	1.7969	2.2131	3.1530
73.3590	2.3008	1.9976	1.8072	2.2186	3.1570
73.3894	2.2334	2.0240	1.7960	2.1959	3.1410
73.4199	2.3049	2.0233	1.7171	2.2129	3.1401
73.4504	2.2087	2.0042	1.6183	2.1709	3.1369
73.4809	2.1011	1.9858	1.6470	2.1942	3.1333
73.5114	2.0923	1.9474	1.6770	2.1981	3.1392
73.5418	2.1159	1.8965	1.6560	2.1297	3.1307
73.5723	2.1129	1.9284	1.6313	2.0877	3.1376
73.6028	2.0873	2.0056	1.6633	2.0883	3.1383
73.6333	2.0797	1.9242	1.7022	2.0427	3.1406
73.6638	2.0573	1.8530	1.7179	1.9895	3.1447
73.6942	2.0084	1.8382	1.7039	2.0335	3.1480
73.7247	1.9190	1.8031	1.7034	2.0895	3.1487
73.7552	1.9755	1.7269	1.5956	2.1158	3.1515
73.7857	2.1679	1.6344	1.5662	2.4239	3.1498
73.8162	2.4863	1.7277	1.6089	2.7313	3.1540
73.8466	2.6453	1.7719	1.8076	2.7289	3.1720
73.8771	2.8554	2.5953	2.0767	3.0503	3.1794
73.9076	3.0266	2.5826	2.2118	3.1967	3.1692
73.9381	3.0548	2.8103	2.1826	3.1907	3.1717
73.9686	3.0958	3.0754	2.0919	3.1914	3.1753
73.9990	3.0731	3.0300	2.0072	3.1357	3.1714
74.0295	3.0999	2.9092	1.9910	3.1227	3.1785
74.0600	2.8355	2.8686	1.9668	3.0960	3.1703
74.0905	2.9011	2.8151	1.9781	3.1204	3.1815
74.1210	2.9514	2.7010	1.9476	3.1058	3.1742
74.1514	3.0022	2.6607	1.9639	3.1199	3.1885
74.1819	3.0451	2.8013	1.8859	3.1381	3.1826
74.2124	3.1520	2.6007	2.0148	3.2294	3.1592
74.2429	3.2824	2.8733	2.0313	3.3216	3.1811
74.2734	3.0627	2.6168	1.9385	3.3856	3.2124
74.3038	2.8737	2.7281	1.7995	3.2572	3.1891
74.3343	2.8286	2.3769	1.7814	3.0536	3.1713
74.3648	2.7632	2.3370	1.8613	2.8664	3.1612
74.3953	2.7740	2.3181	1.8753	2.8823	3.1362
74.4258	2.7043	2.4301	2.0435	2.8899	3.1349
74.4562	2.7017	2.4700	2.1022	2.9592	3.1486
74.4867	3.0020	2.4948	1.9414	2.9660	3.1603
74.5172	3.0256	2.4728	2.0093	2.9539	3.1566
74.5477	3.0690	2.4857	2.0082	2.9826	3.1803
74.5782	2.8811	2.4860	2.0478	2.9693	3.1954
74.6086	2.7024	2.4942	2.0442	2.7457	3.1916
74.6391	2.6057	2.3386	2.0529	2.8405	3.2045
74.6696	2.6947	2.1441	1.8618	2.5994	3.2017
74.7001	2.7742	2.1728	1.7961	2.5079	3.2162
74.7306	2.9150	2.2286	1.9596	2.6267	3.1751
74.7610	2.7772	2.3212	2.1301	2.7664	3.2300
74.7915	2.4905	2.5319	2.0623	2.7691	3.1739
74.8220	2.7673	2.4435	2.0883	2.8324	3.2586
74.8525	2.9148	2.4709	2.1164	2.8313	3.2639
74.8830	2.8205	2.4330	2.1933	2.8850	3.3234
74.9134	2.6904	2.9832	2.2406	3.0358	3.3312
74.9439	2.9102	2.8822	2.2619	2.9116	3.3515
74.9744	3.3005	2.8167	2.2369	3.0177	3.3647
75.0049	3.1880	2.7018	2.2460	3.3438	3.4151
75.0354	3.3060	2.6948	2.2723	3.3933	3.4035
75.0658	3.2446	2.7253	2.2294	3.3727	3.4157
75.0963	3.3521	2.8040	2.1390	3.4119	3.4129
75.1268	3.3706	2.7994	2.2435	3.4538	3.4125
75.1573	3.5091	2.7792	2.1548	3.4605	3.4013
75.1878	3.7609	2.8130	2.0994	3.6499	3.3926
75.2182	3.9282	2.8747	2.2015	3.8994	3.4014
75.2487	3.9004	2.8739	2.0932	4.1353	3.4059
75.2792	3.8700	3.1397	2.0330	4.2425	3.4047
75.3097	3.9626	3.1527	2.0188	4.2788	3.4055
75.3402	4.0356	3.0767	2.2120	3.9817	3.4111
75.3706	3.8929	3.2336	1.9886	3.6135	3.3905
75.4011	3.8096	3.2861	2.3223	3.6801	3.3742
75.4316	3.9161	3.2556	2.6086	3.3827	3.3624
75.4621	3.2780	3.2103	2.6582	3.4534	3.3469
75.4926	3.3317	3.3760	2.3205	3.3203	3.3415
75.5230	3.4615	2.7993	1.9650	3.2402	3.3355
75.5535	3.2434	2.7663	1.9563	3.2085	3.3282
75.5840	3.2765	2.7877	1.9214	3.1666	3.3233
75.6145	3.1832	2.4831	1.8331	2.8665	3.3170
75.6450	2.7701	2.3118	1.8067	2.6671	3.3227
75.6754	3.0124	2.2080	1.9021	2.7927	3.3220
75.7059	2.5116	2.1655	1.7737	2.6173	3.3262
75.7364	2.3899	2.0992	1.7189	2.4376	3.3226
75.7669	2.3593	2.3134	1.8063	2.4153	3.2925
75.7974	2.2193	2.4089	1.9796	2.3592	3.2976
75.8278	2.3965	2.4100	1.9866	2.3226	3.2954
75.8583	2.7090	2.4519	2.0198	2.3962	3.2977
75.8888	2.7764	2.3957	2.0229	2.4915	3.3058
75.9193	2.7546	2.2741	2.0144	2.5284	3.3049
75.9498	3.0932	2.2289	2.0392	2.5557	3.3092
75.9802	2.9901	2.2963	1.9627	2.6397	3.3306
76.0107	3.3374	2.3263	1.8834	2.7875	3.2868
76.0412	3.1599	2.4633	1.9316	2.9122	3.3046
76.0717	3.0280	2.7465	2.1271	2.9577	3.3041
76.1022	3.0106	2.5478	2.1845	2.8588	3.2805
76.1326	3.0102	2.4744	2.1788	2.8060	3.2385
76.1631	2.8851	2.5305	2.1650	2.7884	3.2576
76.1936	2.6874	2.3785	2.1687	2.7306	3.2301
76.2241	2.5681	2.5405	2.2040	2.7407	3.2020
76.2546	2.5307	2.5467	2.0904	2.7789	3.2050
76.2850	2.3626	2.2763	2.0018	3.0092	3.2105
76.3155	2.5350	2.2435	2.1068	2.9688	3.1932
76.3460	2.6336	2.4306	2.1428	3.0126	3.1750
76.3765	3.1758	2.4729	2.4831	3.2502	3.1639
76.4070	3.4229	2.8561	2.3348	3.4519	3.1536
76.4374	3.4217	2.8860	2.1698	3.4258	3.1399
76.4679	3.3613	2.9801	2.1923	3.3653	3.1212
76.4984	3.3759	2.6414	2.2619	3.3039	3.0861
76.5289	3.2047	2.6533	2.2532	3.2750	3.0804
76.5594	3.1496	2.8122	2.2927	3.2646	3.0665
76.5898	3.1231	2.8493	2.2504	3.2751	3.0460
76.6203	3.3167	2.7938	2.2739	3.4079	3.0306
76.6508	3.4466	2.8607	2.2745	3.4383	3.0209
76.6813	3.1701	2.9323	2.2099	3.4267	2.9942
76.7118	3.1905	2.9003	2.1420	3.3921	2.9904
76.7422	3.1034	2.8760	2.1003	3.3480	2.9667
76.7727	3.1351	2.8829	2.0728	3.2928	2.9438
76.8032	3.2576	2.9096	2.1212	3.2770	2.9376
76.8337	3.2148	2.9332	2.1611	3.3226	2.9352
76.8642	3.1738	2.8495	2.2382	3.3326	2.9300
76.8946	3.2576	2.8868	2.1159	3.2920	2.9087
76.9251	2.9850	2.7720	2.2517	3.2373	2.9093
76.9556	2.8806	2.8505	2.1406	3.1630	2.9085
76.9861	3.0129	2.7661	2.0655	3.0370	2.8827
77.0166	2.9524	2.7414	2.1217	3.0777	2.8766
77.0470	3.0144	2.6670	2.1314	3.0979	2.8988
77.0775	3.2500	2.7232	2.1532	3.1895	2.8580
77.1080	3.3529	2.8362	2.2601	3.3167	2.8690
77.1385	3.4281	2.8959	2.2850	3.3242	2.8942
77.1690	2.9462	2.9549	2.2765	3.3247	2.9018
77.1994	2.3767	3.0618	2.3910	3.2751	2.9105
77.2299	3.0585	2.7717	2.3844	2.9352	2.9129
77.2604	2.8521	2.5100	2.4019	2.5964	2.9229
77.2909	2.8621	2.7096	2.0316	2.5765	2.9090
77.3214	2.8490	2.7190	2.0612	2.4057	2.9174
77.3518	2.5386	2.4450	2.2499	2.1922	2.9149
77.3823	2.2924	2.4068	2.4169	2.1634	2.9135
77.4128	2.1328	2.2812	2.2816	2.2160	2.9227
77.4433	2.0701	2.3202	2.1665	2.1180	2.9197
77.4738	2.1004	2.5478	2.1762	2.1638	2.8938
77.5042	2.2255	2.6220	2.1230	2.2217	2.8955
77.5347	2.1302	2.1609	2.1187	2.2516	2.8962
77.5652	2.2287	2.2495	2.0982	2.4102	2.8763
77.5957	2.4622	2.1561	2.0732	2.5754	2.8795
77.6262	2.4770	2.2271	2.0596	2.5628	2.8750
77.6566	2.3893	2.3830	2.0425	2.6004	2.8658
77.6871	2.4088	2.4949	2.0366	2.5840	2.8543
77.7176	2.6168	2.5045	2.0525	2.6140	2.8477
77.7481	2.5404	2.5047	2.0540	2.5928	2.8372
77.7786	2.6123	2.3968	2.0072	2.6120	2.8251
77.8090	2.7014	2.2961	1.9090	2.6042	2.8242
77.8395	2.6980	2.3580	2.0179	2.6344	2.8145
77.8700	2.6943	2.5150	2.0812	2.7722	2.8019
77.9005	2.7789	2.5662	2.0053	2.7200	2.7947
77.9310	2.8986	2.4470	2.0206	2.7500	2.7780
77.9614	2.9445	2.5360	2.0464	2.8217	2.7494
77.9919	2.9771	2.5484	2.0173	2.9050	2.7375
78.0224	2.8735	2.5374	1.9737	2.9437	2.7176
78.0529	2.7995	2.4047	1.8816	2.9179	2.7119
78.0834	2.7265	2.2269	1.8593	2.6848	2.7005
78.1138	2.4104	2.1286	1.8439	2.6030	2.6803
78.1443	2.2807	2.0482	1.8441	2.5299	2.6718
78.1748	2.1858	1.8509	1.7166	2.3368	2.6678
78.2053	1.9499	1.7535	1.6274	2.0387	2.6614
78.2358	1.9295	1.7624	1.6225	2.0282	2.6449
78.2662	1.9663	1.7855	1.6280	1.9624	2.6304
78.2967	1.9328	1.8248	1.6532	1.9255	2.6328
78.3272	1.9332	1.8470	1.6741	1.9339	2.6356
78.3577	2.0275	1.8915	1.7608	1.9547	2.6315
78.3882	2.0946	1.9904	1.9345	1.9968	2.6289
78.4186	2.1389	2.1956	2.0269	2.0967	2.6384
78.4491	2.2761	2.3611	2.0148	2.2839	2.6363
78.4796	2.4835	2.3205	1.9692	2.4118	2.6251
78.5101	2.5532	2.2315	2.0160	2.5491	2.6235
78.5406	2.5074	2.2226	1.9747	2.5342	2.6449
78.5710	2.4989	2.2507	1.8850	2.5555	2.6292
78.6015	2.4830	2.2963	1.8480	2.5492	2.6304
78.6320	2.4738	2.3328	1.8697	2.5569	2.6583
78.6625	2.5814	2.3428	1.9085	2.5651	2.6792
78.6930	2.5505	2.3262	1.9286	2.5438	2.6940
78.7234	2.5526	2.2859	1.8354	2.5978	2.6728
78.7539	2.5409	2.3340	1.7868	2.5948	2.7004
78.7844	2.3842	2.3935	1.7881	2.5019	2.7152
78.8149	2.3523	2.1942	1.7920	2.4878	2.7149
78.8454	2.3494	2.0553	1.6974	2.3640	2.7153
78.8758	2.2933	2.0297	1.6624	2.3177	2.7311
78.9063	2.2184	1.9885	1.6241	2.2960	2.7287
78.9368	2.1677	1.9939	1.5871	2.2575	2.7150
78.9673	2.1647	1.9456	1.5815	2.1838	2.7256
78.9978	2.1655	1.9583	1.6099	2.1707	2.7064
79.0282	2.1276	1.9669	1.5528	2.1816	2.6883
79.0587	2.1024	1.9371	1.5504	2.1317	2.7021
79.0892	2.0896	1.9182	1.5902	2.1352	2.7054
79.1197	2.1665	1.9203	1.6025	2.1423	2.6687
79.1502	2.0405	1.8916	1.5836	2.0862	2.6756
79.1806	1.9758	1.8863	1.5945	2.0662	2.6605
79.2111	2.0493	1.9193	1.6340	2.0753	2.6615
79.2416	2.2253	1.9471	1.5863	2.0918	2.6672
79.2721	2.3940	2.2411	1.4976	2.1034	2.6542
79.3026	2.3310	2.1624	1.4562	2.2691	2.6606
79.3330	2.3618	2.1676	1.5587	2.5555	2.6631
79.3635	2.3535	2.1423	1.6513	2.5420	2.6618
79.3940	2.3199	2.1196	1.6305	2.5313	2.6747
79.4245	2.3294	2.1613	1.7540	2.5217	2.6846
79.4550	2.3364	2.1663	1.7183	2.5396	2.6866
79.4854	2.3943	2.1517	1.7354	2.5965	2.6793
79.5159	2.5450	2.1284	1.6201	2.6854	2.6697
79.5464	2.5678	2.1173	1.5139	2.7221	2.6657
79.5769	2.6047	2.1280	1.7177	2.7780	2.6782
79.6074	2.6826	2.1439	1.8016	2.7786	2.6740
79.6378	2.7275	2.2908	1.7749	2.7800	2.6878
79.6683	2.7284	2.3172	1.7756	2.7639	2.6924
79.6988	2.7342	2.1588	1.7357	2.6670	2.6705
79.7293	2.7017	2.1388	1.6654	2.6510	2.6811
79.7598	2.5551	2.1028	1.7211	2.6527	2.6690
79.7902	2.5067	2.0635	1.7716	2.6257	2.6625
79.8207	2.4371	2.0557	1.7828	2.5755	2.6675
79.8512	2.4781	2.0847	1.7596	2.6154	2.6571
79.8817	2.3751	2.1351	1.6392	2.5774	2.6560
79.9122	2.5466	2.1460	1.5710	2.5231	2.6615
79.9426	2.4441	2.1221	1.5261	2.5319	2.6526
79.9731	2.4525	2.1694	1.5165	2.5636	2.6563
80.0036	2.4757	2.2353	1.5980	2.6027	2.6611
80.0341	2.4919	2.2397	1.7455	2.5675	2.6600
80.0646	2.5492	2.2072	1.8098	2.5133	2.6551
80.0950	2.5121	2.1770	1.8169	2.4235	2.6676
80.1255	2.3964	2.1623	1.7915	2.3238	2.6705
80.1560	2.2869	2.0775	1.7360	2.2365	2.6626
80.1865	2.2708	2.0210	1.7168	2.1493	2.6691
80.2170	2.1809	1.9671	1.6952	2.0965	2.6557
80.2474	2.1256	1.9005	1.6834	2.0836	2.6519
80.2779	2.1364	1.8948	1.6957	2.0503	2.6522
80.3084	2.1711	1.9388	1.7519	1.9629	2.6530
80.3389	2.0663	1.8964	1.6253	1.9219	2.6663
80.3694	1.9838	1.8133	1.5801	1.8863	2.6521
80.3998	1.9314	1.7470	1.5736	1.8184	2.6552
80.4303	1.9103	1.6964	1.6042	1.8492	2.6609
80.4608	1.9199	1.7549	1.6012	1.8598	2.6582
80.4913	1.9664	1.7941	1.5990	1.8913	2.6559
80.5218	1.9910	1.7983	1.8238	1.9366	2.6544
80.5522	1.9821	1.9044	1.9455	1.9699	2.6417
80.5827	1.9820	2.2355	1.9732	2.0428	2.6465
80.6132	2.1054	2.4704	1.9652	2.1311	2.6424
80.6437	2.2918	2.1160	1.9153	2.2379	2.6364
80.6742	2.3125	2.0141	1.7581	2.3197	2.6179
80.7046	2.3089	1.9653	1.7663	2.3114	2.5964
80.7351	2.2233	1.9314	1.7732	2.2772	2.5963
80.7656	2.1304	1.8629	1.7588	2.2433	2.5984
80.7961	2.1030	1.7591	1.6835	2.1480	2.5902
80.8266	1.9187	1.7879	1.6339	2.0450	2.5849
80.8570	1.8863	1.8533	1.6409	2.0049	2.5670
80.8875	1.9145	1.9254	1.6495	1.9701	2.5506
80.9180	1.9653	2.0487	1.7238	1.9764	2.5333
80.9485	2.0838	2.1899	1.8065	2.0068	2.5291
80.9790	2.2187	2.2166	1.8538	2.0698	2.5250
81.0094	2.2065	2.1831	1.8756	2.1353	2.5146
81.0399	2.2148	2.1078	1.8375	2.1820	2.5106
81.0704	2.2137	2.0276	1.8116	2.1993	2.5057
81.1009	2.2059	2.0153	1.7825	2.1932	2.5003
81.1314	2.1829	2.0012	1.7415	2.1445	2.4953
81.1618	2.1265	1.9861	1.7446	2.1590	2.4904
81.1923	2.0320	1.9801	1.6486	2.2311	2.4775
81.2228	2.0300	1.9168	1.7441	2.2945	2.4676
81.2533	2.0760	2.1126	1.8958	2.3132	2.4611
81.2838	2.1618	2.4708	1.8653	2.4342	2.4545
81.3142	2.2279	2.3937	1.8427	2.5392	2.4360
81.3447	2.2339	2.3117	1.8335	2.5247	2.4317
81.3752	2.2941	2.2052	1.8507	2.5121	2.4407
81.4057	2.4178	2.1271	1.8768	2.5120	2.4473
81.4362	2.5997	2.1408	1.8215	2.5306	2.4521
81.4666	2.6161	2.1403	1.8361	2.5387	2.4607
81.4971	2.5332	2.1700	1.9176	2.4447	2.4653
81.5276	2.3258	2.2070	1.9765	2.3234	2.4957
81.5581	2.1551	2.1022	1.9388	2.2349	2.5060
81.5886	2.1148	1.9836	1.8990	2.1507	2.5180
81.6190	2.0786	1.9760	1.8211	2.0500	2.5387
81.6495	2.0132	1.9969	1.7400	2.0143	2.5656
81.6800	2.0490	1.9436	1.6665	1.9415	2.5781
81.7105	2.0677	1.9194	1.5439	1.8482	2.5876
81.7410	1.9593	1.8942	1.5230	1.8575	2.6130
81.7714	1.9019	1.8689	1.5734	1.8770	2.6373
81.8019	1.9122	1.8549	1.6450	1.8554	2.6396
81.8324	1.9219	1.8164	1.6841	1.8366	2.6791
81.8629	1.9195	1.7607	1.6733	1.8639	2.6470
81.8934	1.9453	1.7234	1.6451	1.8920	2.6502
81.9238	1.8948	1.7022	1.6199	1.8685	2.6712
81.9543	1.8222	1.6756	1.5860	1.8930	2.6522
81.9848	1.7761	1.5863	1.5282	1.9100	2.6581
82.0153	1.7422	1.5444	1.4386	1.8662	2.6498
82.0458	1.7540	1.5301	1.4460	1.8263	2.6269
82.0762	1.7647	1.5315	1.4375	1.8322	2.6268
82.1067	1.7805	1.5411	1.3967	1.9084	2.6461
82.1372	1.8095	1.5901	1.3489	1.9497	2.6662
82.1677	1.8416	1.5941	1.3523	1.9725	2.6834
82.1982	1.8733	1.5965	1.3760	1.9780	2.6964
82.2286	1.8857	1.6242	1.4178	1.9751	2.6969
82.2591	1.8743	1.6740	1.4510	1.9811	2.6894
82.2896	1.8369	1.6869	1.4445	2.0248	2.6833
82.3201	1.8289	1.6937	1.4421	2.1441	2.6725
82.3506	1.8312	1.6708	1.4378	2.2955	2.6614
82.3810	1.9358	1.6087	1.5596	2.4090	2.6496
82.4115	2.1079	1.5396	1.7111	2.3940	2.6325
82.4420	2.2082	1.6135	1.8042	2.2917	2.6243
82.4725	2.2490	2.0164	1.8367	2.1775	2.6190
82.5030	2.2732	1.9974	1.8537	2.1367	2.6140
82.5334	2.2014	1.8790	1.6896	2.1823	2.6083
82.5639	2.0567	1.7965	1.5789	2.1186	2.6106
82.5944	1.9388	1.7747	1.5156	2.0568	2.6028
82.6249	1.8964	1.7513	1.4816	2.0373	2.5989
82.6554	1.8374	1.7299	1.4578	2.0346	2.6037
82.6858	1.8703	1.6999	1.4544	2.0257	2.6045
82.7163	1.9182	1.6832	1.4509	2.0181	2.6017
82.7468	1.9385	1.6705	1.4373	2.0221	2.5990
82.7773	1.9476	1.6118	1.4247	2.0324	2.5960
82.8078	1.9813	1.6290	1.4248	2.0468	2.5948
82.8382	1.9414	1.6219	1.3763	2.0511	2.6014
82.8687	1.8644	1.6068	1.3496	2.0509	2.5956
82.8992	1.8331	1.5922	1.3498	2.1234	2.5833
82.9297	2.0117	1.5715	1.2545	2.7382	2.5702
82.9602	2.7870	1.6096	1.1881	3.0822	2.5624
82.9906	2.5650	2.0387	1.1516	3.5812	2.5669
83.0211	3.0658	2.2800	1.1991	4.3530	2.5673
83.0516	4.0840	2.8468	1.8233	5.2742	2.6029
83.0821	5.1232	3.6113	2.7378	5.2542	2.6175
83.1126	4.8841	4.2815	2.9904	5.8747	2.6178
83.1430	6.1906	4.5389	3.6219	6.3674	2.6355
83.1735	7.8871	5.7341	5.3091	6.7488	2.6767
83.2040	8.4142	7.8249	5.3782	7.2425	2.7016
83.2345	8.4555	8.5202	6.7827	7.9252	2.7151
83.2650	8.4579	8.8097	8.6128	8.1016	2.7070
83.2954	8.5221	9.4576	11.4429	8.0907	2.7371
83.3259	8.6639	10.0348	10.2771	7.9054	2.8129
83.3564	8.3580	10.5336	5.9443	7.7817	2.8572
83.3869	7.5315	10.5148	4.0785	7.4263	2.8479
83.4174	7.5403	10.2076	3.4484	6.7475	2.8913
83.4478	7.4153	8.9744	3.5118	6.1783	2.9421
83.4783	6.9909	6.4859	3.5412	5.9039	2.9322
83.5088	7.0185	4.8549	3.5754	5.7352	2.9247
83.5393	6.2510	4.1340	3.7564	5.0467	2.9460
83.5698	5.6313	4.0200	3.5685	4.7677	2.9736
83.6002	5.1251	3.9136	3.2429	4.7833	3.0174
83.6307	4.9477	3.8281	2.9813	4.5073	3.0366
83.6612	4.5213	3.8307	2.9137	4.3939	3.0522
83.6917	4.1514	3.6474	2.7514	4.2733	3.0737
83.7222	3.9214	3.3126	2.5071	4.1310	3.0594
83.7526	3.7786	2.9973	2.2637	4.0015	3.0850
83.7831	3.5217	2.9034	2.1145	3.9098	3.1137
83.8136	3.2351	2.7317	2.0449	3.7004	3.1046
83.8441	3.1369	2.4662	1.9501	3.2658	3.1391
83.8746	2.7423	2.1705	1.7813	2.9808	3.1544
83.9050	2.4285	1.9947	1.7111	2.7658	3.1689
83.9355	2.2153	1.9304	1.6542	2.5759	3.1878
